stress_axis,stress_level,method,metric,mean,ci95,n
contact_mode,0.00,confidence_threshold_shared_control,robust_utility,-0.533771,0.026037,10
contact_mode,0.00,mpc_risk_arbitration,task_success,0.426667,0.019900,10
contact_mode,0.00,mpc_risk_arbitration,safety_violation,0.214167,0.022977,10
contact_mode,0.00,mpc_risk_arbitration,authority_regret,0.258798,0.000736,10
contact_mode,0.00,mpc_risk_arbitration,human_burden,0.373551,0.000800,10
contact_mode,0.00,mpc_risk_arbitration,late_handoff,0.314036,0.001188,10
contact_mode,0.00,mpc_risk_arbitration,handoff_churn,0.388119,0.001074,10
contact_mode,0.00,mpc_risk_arbitration,recovery_success,0.713697,0.001147,10
contact_mode,0.00,mpc_risk_arbitration,intervention_cost,0.295043,0.000727,10
contact_mode,0.00,mpc_risk_arbitration,boundary_calibration_error,0.251688,0.000626,10
contact_mode,0.00,mpc_risk_arbitration,override_precision,0.564202,0.000861,10
contact_mode,0.00,mpc_risk_arbitration,unsafe_autonomy,0.122450,0.000349,10
contact_mode,0.00,mpc_risk_arbitration,robust_utility,0.070303,0.021273,10
contact_mode,0.00,pomdp_handoff_policy,task_success,0.374167,0.021428,10
contact_mode,0.00,pomdp_handoff_policy,safety_violation,0.205833,0.018391,10
contact_mode,0.00,pomdp_handoff_policy,authority_regret,0.296195,0.000568,10
contact_mode,0.00,pomdp_handoff_policy,human_burden,0.556798,0.000848,10
contact_mode,0.00,pomdp_handoff_policy,late_handoff,0.338646,0.000659,10
contact_mode,0.00,pomdp_handoff_policy,handoff_churn,0.427595,0.001222,10
contact_mode,0.00,pomdp_handoff_policy,recovery_success,0.642286,0.001020,10
contact_mode,0.00,pomdp_handoff_policy,intervention_cost,0.355116,0.000899,10
contact_mode,0.00,pomdp_handoff_policy,boundary_calibration_error,0.261907,0.000224,10
contact_mode,0.00,pomdp_handoff_policy,override_precision,0.523927,0.001098,10
contact_mode,0.00,pomdp_handoff_policy,unsafe_autonomy,0.096516,0.000351,10
contact_mode,0.00,pomdp_handoff_policy,robust_utility,-0.050754,0.018747,10
contact_mode,0.00,recovery_aware_mpc,task_success,0.445000,0.022737,10
contact_mode,0.00,recovery_aware_mpc,safety_violation,0.230000,0.034278,10
contact_mode,0.00,recovery_aware_mpc,authority_regret,0.272999,0.000380,10
contact_mode,0.00,recovery_aware_mpc,human_burden,0.420052,0.001201,10
contact_mode,0.00,recovery_aware_mpc,late_handoff,0.310055,0.000543,10
contact_mode,0.00,recovery_aware_mpc,handoff_churn,0.398568,0.001465,10
contact_mode,0.00,recovery_aware_mpc,recovery_success,0.761861,0.000777,10
contact_mode,0.00,recovery_aware_mpc,intervention_cost,0.342355,0.000538,10
contact_mode,0.00,recovery_aware_mpc,boundary_calibration_error,0.262026,0.000343,10
contact_mode,0.00,recovery_aware_mpc,override_precision,0.553905,0.000825,10
contact_mode,0.00,recovery_aware_mpc,unsafe_autonomy,0.119893,0.000592,10
contact_mode,0.00,recovery_aware_mpc,robust_utility,0.062614,0.030990,10
contact_mode,0.20,authority_boundary_v5,task_success,0.333333,0.039934,10
contact_mode,0.20,authority_boundary_v5,safety_violation,0.234167,0.016049,10
contact_mode,0.20,authority_boundary_v5,authority_regret,0.330967,0.000524,10
contact_mode,0.20,authority_boundary_v5,human_burden,0.708678,0.001401,10
contact_mode,0.20,authority_boundary_v5,late_handoff,0.341709,0.000688,10
contact_mode,0.20,authority_boundary_v5,handoff_churn,0.457972,0.000880,10
contact_mode,0.20,authority_boundary_v5,recovery_success,0.606241,0.000742,10
contact_mode,0.20,authority_boundary_v5,intervention_cost,0.380589,0.000694,10
contact_mode,0.20,authority_boundary_v5,boundary_calibration_error,0.282173,0.000653,10
contact_mode,0.20,authority_boundary_v5,override_precision,0.504197,0.000857,10
contact_mode,0.20,authority_boundary_v5,unsafe_autonomy,0.068051,0.000205,10
contact_mode,0.20,authority_boundary_v5,robust_utility,-0.163864,0.037507,10
contact_mode,0.20,bayesian_authority_allocation,task_success,0.295833,0.035639,10
contact_mode,0.20,bayesian_authority_allocation,safety_violation,0.260833,0.028917,10
contact_mode,0.20,bayesian_authority_allocation,authority_regret,0.352544,0.000836,10
contact_mode,0.20,bayesian_authority_allocation,human_burden,0.733447,0.001814,10
contact_mode,0.20,bayesian_authority_allocation,late_handoff,0.376660,0.000913,10
contact_mode,0.20,bayesian_authority_allocation,handoff_churn,0.447468,0.001166,10
contact_mode,0.20,bayesian_authority_allocation,recovery_success,0.526507,0.000868,10
contact_mode,0.20,bayesian_authority_allocation,intervention_cost,0.373068,0.000630,10
contact_mode,0.20,bayesian_authority_allocation,boundary_calibration_error,0.282268,0.000681,10
contact_mode,0.20,bayesian_authority_allocation,override_precision,0.464352,0.000782,10
contact_mode,0.20,bayesian_authority_allocation,unsafe_autonomy,0.068302,0.000475,10
contact_mode,0.20,bayesian_authority_allocation,robust_utility,-0.239195,0.043347,10
contact_mode,0.20,cbf_safety_filter,task_success,0.430833,0.025074,10
contact_mode,0.20,cbf_safety_filter,safety_violation,0.160833,0.020086,10
contact_mode,0.20,cbf_safety_filter,authority_regret,0.282434,0.000647,10
contact_mode,0.20,cbf_safety_filter,human_burden,0.328384,0.000964,10
contact_mode,0.20,cbf_safety_filter,late_handoff,0.329960,0.000637,10
contact_mode,0.20,cbf_safety_filter,handoff_churn,0.378278,0.001800,10
contact_mode,0.20,cbf_safety_filter,recovery_success,0.642478,0.000799,10
contact_mode,0.20,cbf_safety_filter,intervention_cost,0.227193,0.000728,10
contact_mode,0.20,cbf_safety_filter,boundary_calibration_error,0.271627,0.000596,10
contact_mode,0.20,cbf_safety_filter,override_precision,0.533812,0.000658,10
contact_mode,0.20,cbf_safety_filter,unsafe_autonomy,0.112170,0.000586,10
contact_mode,0.20,cbf_safety_filter,robust_utility,0.112188,0.021787,10
contact_mode,0.20,confidence_threshold_shared_control,task_success,0.130000,0.020832,10
contact_mode,0.20,confidence_threshold_shared_control,safety_violation,0.325000,0.031181,10
contact_mode,0.20,confidence_threshold_shared_control,authority_regret,0.459542,0.000556,10
contact_mode,0.20,confidence_threshold_shared_control,human_burden,0.883610,0.001033,10
contact_mode,0.20,confidence_threshold_shared_control,late_handoff,0.431620,0.001077,10
contact_mode,0.20,confidence_threshold_shared_control,handoff_churn,0.507922,0.000936,10
contact_mode,0.20,confidence_threshold_shared_control,recovery_success,0.332771,0.000812,10
contact_mode,0.20,confidence_threshold_shared_control,intervention_cost,0.381150,0.000944,10
contact_mode,0.20,confidence_threshold_shared_control,boundary_calibration_error,0.342038,0.000472,10
contact_mode,0.20,confidence_threshold_shared_control,override_precision,0.344522,0.000379,10
contact_mode,0.20,confidence_threshold_shared_control,unsafe_autonomy,0.062054,0.000131,10
contact_mode,0.20,confidence_threshold_shared_control,robust_utility,-0.539955,0.037179,10
contact_mode,0.20,mpc_risk_arbitration,task_success,0.418333,0.027847,10
contact_mode,0.20,mpc_risk_arbitration,safety_violation,0.205833,0.030610,10
contact_mode,0.20,mpc_risk_arbitration,authority_regret,0.261585,0.000432,10
contact_mode,0.20,mpc_risk_arbitration,human_burden,0.373584,0.001206,10
contact_mode,0.20,mpc_risk_arbitration,late_handoff,0.314479,0.000996,10
contact_mode,0.20,mpc_risk_arbitration,handoff_churn,0.387923,0.001076,10
contact_mode,0.20,mpc_risk_arbitration,recovery_success,0.711295,0.000902,10
contact_mode,0.20,mpc_risk_arbitration,intervention_cost,0.295023,0.000619,10
contact_mode,0.20,mpc_risk_arbitration,boundary_calibration_error,0.252525,0.000505,10
contact_mode,0.20,mpc_risk_arbitration,override_precision,0.565090,0.000764,10
contact_mode,0.20,mpc_risk_arbitration,unsafe_autonomy,0.125588,0.000456,10
contact_mode,0.20,mpc_risk_arbitration,robust_utility,0.066194,0.040475,10
contact_mode,0.20,pomdp_handoff_policy,task_success,0.363333,0.032320,10
contact_mode,0.20,pomdp_handoff_policy,safety_violation,0.216667,0.021086,10
contact_mode,0.20,pomdp_handoff_policy,authority_regret,0.298950,0.000681,10
contact_mode,0.20,pomdp_handoff_policy,human_burden,0.556924,0.000745,10
contact_mode,0.20,pomdp_handoff_policy,late_handoff,0.339211,0.000773,10
contact_mode,0.20,pomdp_handoff_policy,handoff_churn,0.427362,0.001159,10
contact_mode,0.20,pomdp_handoff_policy,recovery_success,0.639950,0.000937,10
contact_mode,0.20,pomdp_handoff_policy,intervention_cost,0.355249,0.000521,10
contact_mode,0.20,pomdp_handoff_policy,boundary_calibration_error,0.261718,0.000826,10
contact_mode,0.20,pomdp_handoff_policy,override_precision,0.524071,0.001685,10
contact_mode,0.20,pomdp_handoff_policy,unsafe_autonomy,0.098487,0.000332,10
contact_mode,0.20,pomdp_handoff_policy,robust_utility,-0.069285,0.034342,10
contact_mode,0.20,recovery_aware_mpc,task_success,0.416667,0.024348,10
contact_mode,0.20,recovery_aware_mpc,safety_violation,0.214166,0.022977,10
contact_mode,0.20,recovery_aware_mpc,authority_regret,0.275204,0.000658,10
contact_mode,0.20,recovery_aware_mpc,human_burden,0.421003,0.001039,10
contact_mode,0.20,recovery_aware_mpc,late_handoff,0.310668,0.000955,10
contact_mode,0.20,recovery_aware_mpc,handoff_churn,0.397807,0.001044,10
contact_mode,0.20,recovery_aware_mpc,recovery_success,0.759428,0.000736,10
contact_mode,0.20,recovery_aware_mpc,intervention_cost,0.342187,0.000469,10
contact_mode,0.20,recovery_aware_mpc,boundary_calibration_error,0.262307,0.000496,10
contact_mode,0.20,recovery_aware_mpc,override_precision,0.554257,0.000772,10
contact_mode,0.20,recovery_aware_mpc,unsafe_autonomy,0.122471,0.000360,10
contact_mode,0.20,recovery_aware_mpc,robust_utility,0.043134,0.029452,10
contact_mode,0.40,authority_boundary_v5,task_success,0.315000,0.024324,10
contact_mode,0.40,authority_boundary_v5,safety_violation,0.230000,0.018734,10
contact_mode,0.40,authority_boundary_v5,authority_regret,0.334596,0.000549,10
contact_mode,0.40,authority_boundary_v5,human_burden,0.708741,0.001081,10
contact_mode,0.40,authority_boundary_v5,late_handoff,0.340699,0.001001,10
contact_mode,0.40,authority_boundary_v5,handoff_churn,0.457243,0.001194,10
contact_mode,0.40,authority_boundary_v5,recovery_success,0.604513,0.000939,10
contact_mode,0.40,authority_boundary_v5,intervention_cost,0.380115,0.000636,10
contact_mode,0.40,authority_boundary_v5,boundary_calibration_error,0.282523,0.000897,10
contact_mode,0.40,authority_boundary_v5,override_precision,0.504454,0.001564,10
contact_mode,0.40,authority_boundary_v5,unsafe_autonomy,0.069635,0.000240,10
contact_mode,0.40,authority_boundary_v5,robust_utility,-0.180378,0.026903,10
contact_mode,0.40,bayesian_authority_allocation,task_success,0.285000,0.027417,10
contact_mode,0.40,bayesian_authority_allocation,safety_violation,0.244167,0.018551,10
contact_mode,0.40,bayesian_authority_allocation,authority_regret,0.354985,0.000748,10
contact_mode,0.40,bayesian_authority_allocation,human_burden,0.732275,0.001078,10
contact_mode,0.40,bayesian_authority_allocation,late_handoff,0.376519,0.001209,10
contact_mode,0.40,bayesian_authority_allocation,handoff_churn,0.447407,0.001185,10
contact_mode,0.40,bayesian_authority_allocation,recovery_success,0.524562,0.000751,10
contact_mode,0.40,bayesian_authority_allocation,intervention_cost,0.373089,0.000674,10
contact_mode,0.40,bayesian_authority_allocation,boundary_calibration_error,0.282218,0.000831,10
contact_mode,0.40,bayesian_authority_allocation,override_precision,0.464225,0.000967,10
contact_mode,0.40,bayesian_authority_allocation,unsafe_autonomy,0.069947,0.000309,10
contact_mode,0.40,bayesian_authority_allocation,robust_utility,-0.240151,0.023335,10
contact_mode,0.40,cbf_safety_filter,task_success,0.410833,0.030899,10
contact_mode,0.40,cbf_safety_filter,safety_violation,0.178333,0.025791,10
contact_mode,0.40,cbf_safety_filter,authority_regret,0.284788,0.000664,10
contact_mode,0.40,cbf_safety_filter,human_burden,0.326975,0.000887,10
contact_mode,0.40,cbf_safety_filter,late_handoff,0.329381,0.000863,10
contact_mode,0.40,cbf_safety_filter,handoff_churn,0.378271,0.001226,10
contact_mode,0.40,cbf_safety_filter,recovery_success,0.641221,0.000646,10
contact_mode,0.40,cbf_safety_filter,intervention_cost,0.226387,0.000812,10
contact_mode,0.40,cbf_safety_filter,boundary_calibration_error,0.272243,0.001005,10
contact_mode,0.40,cbf_safety_filter,override_precision,0.533563,0.000729,10
contact_mode,0.40,cbf_safety_filter,unsafe_autonomy,0.115369,0.000341,10
contact_mode,0.40,cbf_safety_filter,robust_utility,0.081161,0.034208,10
contact_mode,0.40,confidence_threshold_shared_control,task_success,0.110833,0.018391,10
contact_mode,0.40,confidence_threshold_shared_control,safety_violation,0.330833,0.032030,10
contact_mode,0.40,confidence_threshold_shared_control,authority_regret,0.462387,0.000561,10
contact_mode,0.40,confidence_threshold_shared_control,human_burden,0.882849,0.001031,10
contact_mode,0.40,confidence_threshold_shared_control,late_handoff,0.429857,0.001063,10
contact_mode,0.40,confidence_threshold_shared_control,handoff_churn,0.507443,0.001204,10
contact_mode,0.40,confidence_threshold_shared_control,recovery_success,0.330272,0.000936,10
contact_mode,0.40,confidence_threshold_shared_control,intervention_cost,0.380591,0.000619,10
contact_mode,0.40,confidence_threshold_shared_control,boundary_calibration_error,0.342112,0.000768,10
contact_mode,0.40,confidence_threshold_shared_control,override_precision,0.344138,0.000839,10
contact_mode,0.40,confidence_threshold_shared_control,unsafe_autonomy,0.063803,0.000139,10
contact_mode,0.40,confidence_threshold_shared_control,robust_utility,-0.563071,0.031901,10
contact_mode,0.40,mpc_risk_arbitration,task_success,0.401667,0.019900,10
contact_mode,0.40,mpc_risk_arbitration,safety_violation,0.214167,0.023863,10
contact_mode,0.40,mpc_risk_arbitration,authority_regret,0.264081,0.000821,10
contact_mode,0.40,mpc_risk_arbitration,human_burden,0.372935,0.000998,10
contact_mode,0.40,mpc_risk_arbitration,late_handoff,0.313358,0.000679,10
contact_mode,0.40,mpc_risk_arbitration,handoff_churn,0.388638,0.001148,10
contact_mode,0.40,mpc_risk_arbitration,recovery_success,0.709483,0.001013,10
contact_mode,0.40,mpc_risk_arbitration,intervention_cost,0.294796,0.000587,10
contact_mode,0.40,mpc_risk_arbitration,boundary_calibration_error,0.252269,0.000639,10
contact_mode,0.40,mpc_risk_arbitration,override_precision,0.564481,0.001000,10
contact_mode,0.40,mpc_risk_arbitration,unsafe_autonomy,0.128509,0.000329,10
contact_mode,0.40,mpc_risk_arbitration,robust_utility,0.043864,0.024913,10
contact_mode,0.40,pomdp_handoff_policy,task_success,0.338333,0.023757,10
contact_mode,0.40,pomdp_handoff_policy,safety_violation,0.206667,0.028059,10
contact_mode,0.40,pomdp_handoff_policy,authority_regret,0.301170,0.000546,10
contact_mode,0.40,pomdp_handoff_policy,human_burden,0.556313,0.001064,10
contact_mode,0.40,pomdp_handoff_policy,late_handoff,0.338402,0.001167,10
contact_mode,0.40,pomdp_handoff_policy,handoff_churn,0.427657,0.001231,10
contact_mode,0.40,pomdp_handoff_policy,recovery_success,0.638213,0.000885,10
contact_mode,0.40,pomdp_handoff_policy,intervention_cost,0.354868,0.000834,10
contact_mode,0.40,pomdp_handoff_policy,boundary_calibration_error,0.262370,0.000893,10
contact_mode,0.40,pomdp_handoff_policy,override_precision,0.523884,0.000985,10
contact_mode,0.40,pomdp_handoff_policy,unsafe_autonomy,0.101199,0.000257,10
contact_mode,0.40,pomdp_handoff_policy,robust_utility,-0.088501,0.015284,10
contact_mode,0.40,recovery_aware_mpc,task_success,0.433333,0.030215,10
contact_mode,0.40,recovery_aware_mpc,safety_violation,0.221667,0.013380,10
contact_mode,0.40,recovery_aware_mpc,authority_regret,0.278586,0.000893,10
contact_mode,0.40,recovery_aware_mpc,human_burden,0.419962,0.001669,10
contact_mode,0.40,recovery_aware_mpc,late_handoff,0.309723,0.001348,10
contact_mode,0.40,recovery_aware_mpc,handoff_churn,0.398629,0.001259,10
contact_mode,0.40,recovery_aware_mpc,recovery_success,0.758609,0.000809,10
contact_mode,0.40,recovery_aware_mpc,intervention_cost,0.342140,0.000576,10
contact_mode,0.40,recovery_aware_mpc,boundary_calibration_error,0.262092,0.000933,10
contact_mode,0.40,recovery_aware_mpc,override_precision,0.554685,0.000667,10
contact_mode,0.40,recovery_aware_mpc,unsafe_autonomy,0.125643,0.000414,10
contact_mode,0.40,recovery_aware_mpc,robust_utility,0.054546,0.030384,10
contact_mode,0.60,authority_boundary_v5,task_success,0.306667,0.025044,10
contact_mode,0.60,authority_boundary_v5,safety_violation,0.264167,0.019937,10
contact_mode,0.60,authority_boundary_v5,authority_regret,0.336950,0.000637,10
contact_mode,0.60,authority_boundary_v5,human_burden,0.709409,0.001175,10
contact_mode,0.60,authority_boundary_v5,late_handoff,0.341450,0.001057,10
